Year,Region,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value,Ethnicity
1995,United States,All genders,666,large central metro,National Vital Statistics System,YLL,absolute number,total,nation,48776.784450779,American Indian or Alaska Native
1995,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,16622.8380558988,American Indian or Alaska Native
1995,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,17252.6592770726,American Indian or Alaska Native
1995,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,20078.4462775269,American Indian or Alaska Native
1995,United States,All genders,666,large central metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,18773.2129414426,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,overall,nation,353,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,total,nation,371,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,301.855280202179,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,327.096887841603,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,256.228782137295,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,269.294272444579,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,overall,nation,10578.740575016,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,absolute number,total,nation,10390.428403399,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,6871.55565492357,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,7207.6531574878,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,7678.69069145251,American Indian or Alaska Native
1995,United States,All genders,666,large fringe metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,7542.00231072998,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,overall,nation,944,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,total,nation,987,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,422.518918680994,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,471.467977052156,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,418.148605902049,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,437.195629264113,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,overall,nation,29808.335051011,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,YLL,absolute number,total,nation,27566.314445525,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,10437.1534132204,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,10735.6065043311,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,13203.7221883914,American Indian or Alaska Native
1995,United States,All genders,666,medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,12210.6101220909,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,overall,nation,335,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,total,nation,358,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,248.0602698608,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,283.509667693565,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,253.43892618862,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,270.839210673212,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,overall,nation,10449.391438132,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,YLL,absolute number,total,nation,9904.889396855,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,6305.55776581307,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,6601.04409876409,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,7905.3210310589,American Indian or Alaska Native
1995,United States,All genders,666,small metro,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,7493.38666494322,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,overall,nation,359,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,total,nation,407,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,152.065204662697,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,177.676410763276,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,164.832157480512,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,186.870997477906,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,overall,nation,10344.736864251,American Indian or Alaska Native
1995,United States,All genders,666,micropolitan,National Vital Statistics System,YLL,absolute number,total,nation,10743.256593042,American Indian or Alaska Native
